post_id,comment_id,comment_text,lang
B5,32839,🖤  🤍  🖤  🤍  🧡  💯  👊  🏾  💯  👌  🏾  😘  👌  🏾  😘  🧡  💙  🖤  💙  🖤  💙  🖤  😘  🧡  👊  🏾  😘  😎  💋  💋  😎  🦁  🧡  🦁  😎  💕  🧡  🦁  🧡  💯  🧡  😘  😘  🧡  🧡  💙  🖤  👌  🏾  🖤  👌  🏾  🖤  👌  🏾  🧡  👌  🏾  🥰  💙  🥰  😘  🥰  🧡  💯,most_emoji
B5,32841,why are you pooping  💩 but?,en
B5,32851,the day I’m not broke I’m buying everythinggg I love from skims and skkn  🥹  🤍,en
B5,32853,"kim squatting, she is so brave",en
B5,32855,U are making a pee  😂  😂  😂,en
B5,32860,toe pics  🤤,en
B5,32866,wow super very nice good dreams butiful and hot smile and very sexy girls,en
B5,32869,nice to see you taking a dump,en
B5,32872,it looks like she’s taking a shit  💩,en
B5,32873,going to toilet  😂,en
B5,32879,you bet  👍  🏻,en
B5,32880,now dumping will become a trend,en
B5,32882,looks like your taking a poo  💩,en
B5,32884,you look you taking a  💩   💩  🥴,en
B5,32889,💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩,most_emoji
B5,32890,ဘာလို့ဘောင်းဘီမဝတ်ပဲထိုင်နေတာလဲ 🤣,most_emoji
B5,32894,"ok,what??",en
B5,32897,kim is ready to introduce new variety of  🚽  with india style … skimpoop  😁,en
B5,32898,are you serious  😂  😂,en
B5,32899,where is the make up?????,en
B5,32900,u r doing potty pose 😂  😂  😂,en
B5,32901,that’s what I thought  😭,en
B5,32904,I think because she has psoriasis on her legs and uses makeup to cover it ?,en
B5,32905,kim’s a pedo hooe she loses her kids,en
B5,32908,kim today is my birthday all I want from you is a hug  🫂   ❤ ️ 🔥,en
B5,32909,kanyes new girl is more hot TBH,en
B5,32910,very bad,en
B5,32916,good luck ❤ ️,en
B5,32919,why is she not showing pussy?,en
B5,32921,welcome to india 🇮🇳,en
B5,32924,unche uncha banda potty pe baithe nanga …  🎵  🎵 dum maro dum  🎧,en
B5,32926,🥵  😍  😋,most_emoji
B5,32928,😮  😮  🙄  🙄  🙄  😵 ‍ 💫  😵 ‍ 💫  😵 ‍ 💫,most_emoji
B5,32929,come out with scrubs  🙏  🏾  🙏  🏾  🙏  🏾,en
B5,32930,she is so cute,en
B5,32934,beautiful smile  💙  💙  💙  💙  💙,en
B5,32936,she looks like voldemort when he was shrunk  😂,en
B5,32937,💨  🤌  🏾,most_emoji
B5,32940,that’s actually wild,en
B5,32945,kim thinking about sitting on something  😂  I got something for you to sit on,en
B5,32953,my toddler in the corner,en
B5,32954,where are your curves girl?,en
B5,32963,not sure what the hype is with your family,en
B5,32964,she works hard but she has a lot of opportunities. thanks to her mama and daddy.,en
B5,32968,"nice pups, kim",en
B5,32971,your so stunning kim!,en
B5,32973,❤ ️ 🙌  sexy,en
B5,32975,bring back your contour and the brush immediately,en
B5,32976,FLINKO itsflinko.com,en
B5,32977,lou. love.  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,most_emoji
B5,32981,hope you're having a great day kim  ❤ ️ tell  I say hi,en
B5,32982,what does being naked have to do with make up? honest question.,en
B5,32983,so sick and tired of these pathetic people,en
B5,32984,nobody hustle like kim,en
B5,32985,I just need  to re-release this slippers because mine are beat up  😂,en
B5,32986,that almost makes so famous,en
B5,32987,ai  😂  just kidding  🙌  🔥,en
B5,32988,what’s up with your toe girl?,en
B5,32991,you’re competing with your sister? the things this family will do for $$$,en
B5,32992,👶  🏻  👶  🏻,most_emoji
B5,32995,shits getting weird,en
B5,32996,can we run that kkw fragrance back though? im running out of nude suede  😭,en
B5,32998,maybe the moment she is been waiting for…. 💩,en
B5,33000,why I think this was u for a quick sec looking at it,en
B5,33003,toilet  🚽  sitting and thinking?  💭  don’t get it.,en
B5,33009,💨,most_emoji
B5,33010,the cutest human ever  😍,en
B5,33015,kim girl bye this is not cute,en
B5,33018,she looks like a little chicago! beautiful,en
B5,33019,😏  😏  😏  😏  😏  😉  🤫,most_emoji
B5,33020,get ready for the memes ....  😂 lol,en
B5,33024,how many people hit the zoom on the toes   😂  😂,en
B5,33026,bby your so perfect,en
B5,33028,it was a pass day  ❤ ️ ❤ ️,en
B5,33031,you forgot your pants,en
B5,33032,🪑  🤷  🏻 ‍ ♀ ️,most_emoji
B5,33035,have you poo today  😂,en
B5,33036,why ur toe looks so weird,en
B5,33038,what is this ?,en
B5,33043,🍉  🍉  🍉  🍉  🍉  🍉  🍉  🍉  🍉  🍉  🍉  🍉  🍉  🍉,most_emoji
B5,33045,patiently waiting for the fragrances to come back……lol,en
B5,33046,why have you lived your whole live wearing underwear  😂  😂 ?!??,en
B5,33047,😑,most_emoji
B5,33048,welcome to india,en
B5,33049,""" is she taking a poop"" "" take a fart"" "" she farted""  how  is this humor funny?  serious question...",en
B5,33053,🫂  🤑,most_emoji
B5,33054,okay kimmy 👏  👏  we love this 😍  and you,en
B5,33062,is she taking a bath or something?  😂  😂  😂,en
B5,33063,check my page out to support my music,en
B5,33065,O free..speak xperia,en
B5,33068,kim girlie u got me i dropped some money on the skims valentines collection and i plan to get the skkn lippies  😩,en
B5,33070,loves it  ❤ ️,en
B5,33073,❤ ️ 🙌  🙌  🙌  🙌  🙌  🔥  👏  👏  👏  👏  👏  😍,most_emoji
B5,33076,hi my love  😍,en
B5,33079,are you taking a dump,en
B5,33086,she is beautiful!  💯  💫,en
B5,33090,SMH  🤦  🏽  millions of dollars and never satisfied. whores of babylon. cosmetics and plastic surgery. to stay looking young I’m tearing all the walls down this year i a rule the subconscious .,en
B5,33091,I think something catchy like surface by kim or klow by kim would have been nice,en
B5,33096,love LOVE this photo!,en
B5,33097,hahaha she is doing it 😂  😂,en
B5,33103,🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤮  🤧  🤧  🤧  🤧  🤧  🤧  🤧  🤧  🤧  🤧  🤧  🤧  🤧  😷  🤧  🤧  🤧  😷,most_emoji
B5,33105,👏 lovely girl,en
B5,33107,even with all them miles she looks good  🤷 ‍ ♂ ️,en
B5,33110,our kemthari thmara  🥴,en
B5,33115,looks like she's poopin  🤷 ‍ ♀ ️,en
B5,33116,why do women think this pose is attractive? she’s beautiful but I hate this pose. like you are pooping in the woods or something.,en
B5,33120,fine than a muphugcka  🔥  🔥  🔥  🔥  😮,en
B5,33121,dope 🔥  🔥  🙌  ❤ ️ ❤ ️ ❤ ️ ❤ ️ 😍  😍  😍,most_emoji
B5,33122,I tho she was pooping lol ja ja,en
B5,33124,😍  ❤ ️ 🔥  🔥  🔥,most_emoji
B5,33125,second photo is giving iconic britney smile,en
B5,33126,I’m happy too when I’m poop’n,en
B5,33132,how they shit  😂,en
B5,33136,it's not funny,en
B5,33137,🔥  😋  😉  🍾  💐,most_emoji
B5,33139,beautiful foot baby girl  😍  ❤ ️ 🤩  💝  💖  💗  💓  💕  💞  🍀  ☘ ️ 🌿  🪴  🌲  ✨  🥳  🙌  👌  🔥  ✨  🐐  🤩  🤩,en
B5,33143,that’s my kim,en
B5,33144,lovely photo  😍  😍  😍,en
B5,33145,1st pic I thought was you for a sec 😂  🤩,en
B5,33147,💩  💩  💩  😷  🍑,most_emoji
B5,33150,where are the fragrances,en
B5,33151,I can see her coooochy,en
B5,33153,kim is beautiful,en
B5,33156,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😮  😮  😮  😮  😮  😮  😮  😮  😮  💋  💋  💋  💋  💋  💋  💋  💋   💋  💋  😘  😘  😘  😘  😘  😘  😘  😘  😘  😘  😘  😘  😘,most_emoji
B5,33157,her pooping in china  😂,en
B5,33159,"how would you feel in real life ,u know what am I talking about",en
B5,33161,ashley sky vibes!  ❤ ️,en
B5,33164,wowwwwww...... looking so beautiful  😍,en
B5,33169,so...what you do for living then?,en
B5,33170,what about perfume!!! 😭  😭  😭  😭,en
B5,33174,"must u always try to do what ur sisters do... can u not let them shine,.",en
B5,33176,kim i burned a hole in my sherpa skims pants while smoking a j what do i do,en
B5,33179,is she about to shit?lol,en
B5,33186,lovely  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,en
B5,33190,THANK YOU  ❤ ️,en
B5,33191,looking good babe. loving it.,en
B5,33192,oh ... so cool... U are still 20s young,en
B5,33195,gentle heel pressure…!!!??? fans only,en
B5,33201,she is  😲  and so is jessie williams,en
B5,33205,💎  💎  💎  💎  💎  💎,most_emoji
B5,33206,and then meenar genie came and asked paykhanar por haat dhuyecho tow kim?,en
B5,33207,try doing the same and let’s see how it goes with you  😒,en
B5,33208,😮  😍  😍  👏  🔥  🙌  ❤ ️,most_emoji
B5,33210,give kim her flowers  💐,en
B5,33213,😡  😡  😡  😡,most_emoji
B5,33214,another version of ranbir kapoor ladies version  😂  😂,en
B5,33216,wait and   😢,en
B5,33217,pretty  😍  😍  🤤  🤤,en
B5,33219,the love 🤧,en
B5,33220,it looks like she’s about to take a dump,en
B5,33223,did kim's constipation got sorted out finally?,en
B5,33226,sit to pee  🔥,en
B5,33227,🖕  🖕  🖕  🖕  🖕  🖕,most_emoji
B5,33228,are you taking a dump  💩,en
B5,33235,🙏  🏽 find out what happened to isaiah  🔊  respectfully,en
B5,33240,hey girl wyd,en
B5,33241,she is so beautiful,en
B5,33242,like legit perfect,en
B5,33243,is she popping?,en
B5,33252,finally a true smile.,en
B5,33254,what's going on here  😳,en
B5,33256,love it love it love…but kim…hate to bring this up..again…but…where are the fragrances?  🫣  🥺,en
B5,33259,id like to watch you poop in the woods in that position,en
B5,33260,yayayaykeekssoooexcited&soproudofyou 🔥  🔥  🔥  🔥  🔥  🔥,en
B5,33266,😋  😋  😋  😋  😋  😋  😋,most_emoji
B5,33268,it’s not duh she just informing us,en
B5,33269,when you are in toilet but you forgot to bring you phone there,en
B5,33270,what are you doing?,en
B5,33271,U need toilet honey?,en
B5,33275,oh sorry I think you forget you not in the washroom 😂,en
B5,33276,"MAKUP COMIN BACK?!! YAY YAY YAY!!!! something to brighten up my dark world, thank you kim 🤍  🤍  🤍",en
B5,33279,so cute  🥰   🥵  🔥  🔥  🔥  🔥  🖤  🖤  🌹  👌  👏 🇺🇸,most_emoji
B5,33282,the feet omg 😂  😂  😂  😂,en
B5,33289,❤  😍  🥰  🤗,most_emoji
B5,33295,😍  😍  😍  😍  🔥  🔥  🔥  🔥,most_emoji
B5,33297,in india and pakistan people poop in this squat position! lol,en
B5,33306,ur so beautiful and sexy  👅  👣  💦  👅  👣  💦,en
B5,33307,🙌  ❤ ️ ❤ ️ ❤ ️ ❤ ️,most_emoji
B5,33308,she's setting on indian toilets  👀  😂,en
B5,33309,beautiful…  📸  🙋 ‍ ♂ ️ 💃  🕺  😗  🔥,en
B5,33311,is she pooping?,en
B5,33314,"that was almost 20 yrs ago, next 👋  🏼",en
B5,33317,morning wood,en
B5,33322,she’s competing with bianca to see who gets thinner.,en
B5,33324,"so cute, so pretty. I love you kim.!",en
B5,33325,that’s adversmint for wc  🚽,en
B5,33327,🙌  😍  😘  💋  ❤ ️⚘️ 🌹,most_emoji
B5,33332,yeah man she is the real queen  ❤ ️.,en
B5,33338,"you might as well show it, if you’re gonna do all that!",en
B5,33340,hi ❤ ️ ❤ ️ ❤ ️ 🔥  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️,most_emoji
B5,33343,😍  😍  😍  😍  ❤ ️ ❤ ️ ❤ ️ ❤ ️ 💘  💘  💘  🌹,most_emoji
B5,33348,💩  💩  💩  💩  😂,most_emoji
B5,33349,you are so beautiful dear kim,en
B5,33350,oh baby I am forever in love with your beautiful and breathtaking new photo shoot for SKKN by kim!!! simply stunning!!! oh baby you are one of the most beautiful human beings ever and I love you so much!!!! 😍  😍  🥰  🥰  🧡  🧡  🧡  🧡  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ 🔥  🔥  🔥  🧡  🧡  🧡  🧡  🌞  💛  💛  🌊  🌊  🌹  🌹  💐  💐  🌷  🌷  🌼  🌼,en
B5,33354,😁  😁  😁,most_emoji
B5,33356,love you kim but come on friend,en
B5,33357,👸  🏽  👸  🏽  👸  🏽,most_emoji
B5,33361,so relaxing  ✌  🏻,en
B5,33362,😍  😍 kim please let's work together!!!  🙏,en
B5,33363,🦋  🦋  🦋,most_emoji
B5,33365,I poop like this when I go camping  ⛺ ️  💩,en
B5,33366,didi hmare india m ese halka hote h ... american ab sikh rhe h ise  😂  😂  😂,en
B5,33370,shame on you,en
B5,33373,the toes,en
B5,33374,is this WC photo session?!,en
B5,33375,makes all that money and feet look like that,en
B5,33380,really - another make up line  🤯,en
B5,33382,makeup launche or poop launche 😂  😂  😂,en
B5,33383,indians on toilets! 😂  😭,en
B5,33386,👏  👏  👏  ❤ ️,most_emoji
B5,33391,the queen smile  😊   😍,en
B5,33395,you just don't get it,en
B5,33400,🏆,most_emoji
B5,33402,are you WC?,en
B5,33409,İs she taking a poop? 😂  😂,en
B5,33410,she is suffering with  💩,en
B5,33411,I want her toes in my mouth,en
B5,33412,that's holy sh¡t,en
B5,33415,ingore the hate I love you  ❤ ️,en
B5,33426,yes so beautiful  😍,en
B5,33433,I think you forgot to wear bottoms!  😢,en
B5,33435,A click while taking a dump in indian toilet !  😂,en
B5,33436,"what , for her to take a shit? 😂  😂",en
B5,33441,you know you’re so beautiful,en
B5,33442,captivating  🫶  🏽,en
B5,33444,is she pooping? why is so trendy to pose like on squatting toilet?,en
B5,33445,girl why is your foot falling off the chancla 😭,en
B5,33449,🧡  🌹  🙏 yessah  🙄  🙄  🙄  🔥  🤣  😊  👨 ‍ 👩 ‍ 👦  💯  🙋  🏻  🤙  🏽,most_emoji
B5,33451,shitting on these hoeessss,en
B5,33452,🙏  ❤ ️ 🫶,most_emoji
B5,33453,kim dont fart shes artificial intelligence  😂  😂,en
B5,33455,here we go yeah that !,en
B5,33456,looking gorgeous kim.,en
B5,33459,beauty 👑  🔥  💯  ✌  🏿  🫶  🏿,en
B5,33460,I don’t get this ad. 😳,en
B5,33461,same thoughts,en
B5,33462,squatty potty ad?,en
B5,33465,every indian in morning  😂,en
B5,33468,me too lol. A baby could to this kind of work,en
B5,33470,💦  💦  💦  💦  💦  💦  💦  💦  💦  💦,most_emoji
B5,33471,hope you wiped up,en
B5,33473,"when you gotta go, you gotta go ….",en
B5,33474,tight would of completed the outfit  😮,en
B5,33475,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,most_emoji
B5,33476,kim what’s up with your engagement?,en
B5,33478,this looks like a ai version of her 🔥  🔥  🔥,en
B5,33480,sure looks like it.. she forgot the TP.. 😂  😂  😂  😂  😂,en
B5,33484,weird position to flex,en
B5,33487,🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,most_emoji
B5,33488,nice one,en
B5,33489,...sure looks like it... 😂  😂  😂  😂 .. she forgot the TP.. 🤮,en
B5,33490,looks like it.. 😂  😂  😂  😂,en
B5,33491,😂 looks like she’s taking a  💩   😂,en
B5,33493,.. didn't think she stoop that low .. shit time.. 🤢  🤮  🤣  🤣,en
B5,33498,nice a,en
B5,33503,the taking a poo  💩  in the woods pose.  😂  😂  😂,en
B5,33506,😍  🔥  😍  stunning!!!,en
B5,33507,you’re a mom!??,en
B5,33509,thickest  ❤ ️,en
B5,33511,🌺  🌺  🌺  🫶  🏽  🫶  🏽  🫶  🏽  🫶  🏽  🫶  🏽,most_emoji
B5,33512,Y’all really hating on that woman get a damn job,en
B5,33513,kim you’re so skinny  ❤ ️,en
B5,33514,this is a fav,en
B5,33515,😍  I just love you!,en
B5,33517,very cool,en
B5,33518,👏  🏻  💖,most_emoji
B5,33519,are you sitting or squatting or both? 😍,en
B5,33524,subtle nudity is way classier than the kim look like married to her ex-husband,en
B5,33525,she’s a  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍,most_emoji
B5,33529,love you baby,en
B5,33531,going number two is so hot,en
B5,33535,😂  😂  😂  are you pooping? 😂  lolz  😂   😫,en
B5,33537,💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞,most_emoji
B5,33540,when I'm in a toilet  🚽  🚽  😂  😂,en
B5,33542,🎀  🤎  🤎  🤎  🤎  🤎  🤎  🤎  🤎  🤎  🤎  🤎,most_emoji
B5,33548,you got cute toes,en
B5,33549,lay an egg? get it over with? trying to get A man?  🥚,en
B5,33551,😂  🦶,most_emoji
B5,33552,I love you bebe,en
B5,33558,you the coldest to ever do it my baby  😍  😍  😍  😍  😍  😍  👅  👅  👅  👅  👅  👅  👅  👅,en
B5,33561,doesn't she already have a makeup line?,en
B5,33562,my exact thoughts!  🚽   💩,en
B5,33566,not. A good pictures,en
B5,33567,🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍,most_emoji
B5,33569,jealousy and ignorance are the reason you don’t earn. darling!,en
B5,33571,big head,en
B5,33573,🔥  🔥  🔥  🔥  🔥  🔥  🙌  🙌  🙌  🙌  🙌  🙌  😍  😍  😍  😍  😍  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,most_emoji
B5,33575,🌾,most_emoji
